segment,company_name,parent_company,hq_city,hq_state,hq_country,year_founded,ownership,primary_specialty,secondary_lines,glass_types,frame_materials,market_segment,custom_capabilities,max_dimensions,moq,num_plants,plant_locations,typical_lead_time,trade_assoc_memberships,product_certifications,years_in_business,warranty_terms,notable_projects,pricing_tier,public_price_list,sales_model,quote_turnaround,main_phone,sales_email,cs_email,hq_address,website,contact_form_url,accepting_new_customers,preferred_contact_method,response_time_reputation,linkedin_url,linkedin_followers,linkedin_last_post_recency,facebook_url,instagram_url,youtube_url,twitter_url,recent_trade_show,ceo_president,vp_sales_or_commercial,red_flags
fenestration,CGI Windows and Doors,PGT Innovations / MITER Brands,Miami,FL,USA,1992,subsidiary,impact-resistant windows and doors,Sentinel;Sparta;SCOUT;commercial series;estate entrances,laminated impact glass,aluminum,residential;commercial;hospitality,Miami-Dade NOA approved;HVHZ rated;first US manufacturer to offer Miami-Dade laminated impact windows,not available,not available,1,Miami FL,not available,AAMA,Miami-Dade NOA;Florida Product Approval;AAMA;ASTM,33,not available,not available,premium,no,authorized dealer network,not available,305-887-5577,not available,not available,"10100 NW 25th Street, Miami FL 33172",https://cgiwindows.com,https://cgiwindows.com/contact-us/,yes,not available,not available,https://www.linkedin.com/company/cgi-impact-resistant-windows-and-doors,not available,not available,https://www.facebook.com/CGIWindows/,not available,not available,not available,not available,not available,not available,none identified
fenestration,Eastern Architectural Systems,Cornerstone Building Brands,Fort Myers,FL,USA,1981,subsidiary,impact-resistant windows and doors,vinyl windows;aluminum windows;sliding glass doors;Bertha line;Earthwise,laminated impact;Low-E,aluminum;vinyl,residential;repair and remodel,Florida HVHZ impact;Good Housekeeping Seal vinyl impact;custom-made aluminum and vinyl,not available,not available,1,Bonita Springs FL,not available,not available,Miami-Dade NOA;Florida Product Approval;Made in USA Certified;AAMA,44,not available,not available,mid,no,authorized dealer network,not available,800-432-2204,not available,not available,Fort Myers FL,https://www.easternarchitectural.com,https://www.easternarchitectural.com/contact-eas,yes,not available,not available,https://www.linkedin.com/company/eastern-architectural-systems,not available,not available,https://www.facebook.com/EasternArchitecturalSystems/,https://www.instagram.com/easternarchsystems/,not available,https://twitter.com/easternarchsys,not available,not available,not available,none identified
fenestration,Custom Window Systems,Pella Corporation,Ocala,FL,USA,1986,subsidiary,vinyl and aluminum impact-resistant windows and doors,sunrooms;hurricane impact windows;sliding doors;garage door screens;Lawson Hurricane Guard,laminated impact;tempered;Low-E,vinyl;aluminum,residential;builder;commercial,Florida HVHZ impact;custom sunrooms;wide range of impact configurations,700000 sqft manufacturing space,not available,4,Ocala FL;Miami FL;Medley FL;Jacksonville FL,not available,not available,Florida Product Approval;Miami-Dade NOA;AAMA;Energy Star,39,not available,Sand Palace Mexico Beach survived Hurricane Michael Cat 4,mid,no,authorized dealer network,not available,352-368-6922,not available,not available,"1900 SW 44th Avenue, Ocala FL 34474",https://www.cws.cc,https://www.cws.cc/about/contact/,yes,phone,calls answered within 30 seconds,https://www.linkedin.com/company/custom-window-systems,not available,not available,https://www.facebook.com/customwindowsystemsapellacompany/,not available,not available,not available,not available,not available,Ryan Vickerman,none identified
fenestration,Eco Window Systems,PGT Innovations / MITER Brands,Medley,FL,USA,2008,subsidiary,aluminum impact-resistant windows and doors,residential impact windows;commercial impact doors;sliding glass doors,laminated impact glass,aluminum,residential;commercial,Miami-Dade HVHZ impact;vertically integrated with in-house glass production,not available,not available,3,Medley FL,not available,not available,Miami-Dade NOA;Florida Product Approval;AAMA,17,not available,not available,mid,no,direct and dealer,not available,305-885-8895,info@ecowindowsystems.com,info@ecowindowsystems.com,"8502 NW 80th Street Suite 103, Medley FL 33166",https://ecowindowsystems.com,https://ecowindowsystems.com/contact-us/,yes,not available,not available,https://www.linkedin.com/company/eco-window-systems,not available,not available,https://www.facebook.com/EcoWindowSystems,https://www.instagram.com/ecowindows_systems/,not available,not available,not available,Frank E. Mata,not available,none identified
fenestration,WinDoor Incorporated,MITER Brands,Orlando,FL,USA,2001,subsidiary,luxury impact-resistant windows and doors,sliding glass doors;Estate Series;picture windows;French doors;Envista,laminated impact;Diamond Glass,aluminum;thermally-broken I-strut aluminum;vinyl,luxury residential;high-rise condos;hospitality;hotels,Miami-Dade HVHZ;Diamond Glass technology;custom configurations,320000 sqft facility,not available,1,Orlando FL,not available,not available,AAMA;ASTM;Miami-Dade NOA;Florida Product Approval,24,not available,five-star resorts;luxury high-rise condos along US coastline;celebrity mansions,premium,no,authorized dealer network,not available,407-481-8400,not available,not available,"7500 Amsterdam Drive, Orlando FL 32832",https://windoorinc.com,https://windoorinc.com/contact/,yes,not available,not available,https://www.linkedin.com/company/windoorinc,not available,not available,https://www.facebook.com/windoor.incorporated,not available,not available,not available,not available,Dennis Howell,not available,select Estate and Sentinel lines being transferred to MITER Venice/Fort Myers facilities under 2024 realignment
fenestration,Mr Glass Doors and Windows Manufacturing,not available,Medley,FL,USA,2005,private,impact-resistant windows and doors,storefronts;curtain walls;commercial glazing;roller shades,laminated impact;tempered,aluminum,residential;commercial,Florida HVHZ impact;custom storefront and curtain wall;in-house engineering,not available,not available,4,Medley FL,not available,not available,Miami-Dade NOA;Florida Product Approval;BBB accredited,20,not available,not available,mid,no,direct and dealer,not available,305-764-3963,sales@mrglasswindows.com,sales@mrglasswindows.com,"8051 NW 79th Pl, Medley FL 33166",https://mrglasswindows.com,https://mrglasswindows.com/contact-us/,yes,email,not available,https://www.linkedin.com/company/mrglasswindows/,not available,not available,https://www.facebook.com/mrglasswindows/,https://www.instagram.com/mrglasswindows/,https://www.youtube.com/@mrglasswindows,not available,not available,Ulises Senaris,not available,none identified
fenestration,ES Windows LLC,Tecnoglass Inc,Miami,FL,USA,1984,subsidiary,impact-resistant windows facades and architectural systems,curtain walls;storefronts;sliding glass doors;high-performance windows;Bond series,laminated impact;Low-E;insulating,aluminum,residential;commercial;hospitality;high-rise,HVHZ hurricane-resistant;high thermal performance;vertically integrated,not available,not available,1,Miami FL,not available,not available,Miami-Dade NOA;Florida Product Approval;AAMA;ASTM,41,not available,Miami Beach City Hall;various US high-rises and resorts,mid,no,direct and authorized dealer,not available,305-373-3535,sales@eswindows.com,sales@eswindows.com,"3550 NW 49th Street, Miami FL 33142",https://eswindows.com,https://eswindows.com/contact-us/,yes,not available,not available,https://www.linkedin.com/company/eswindows-llc,not available,not available,https://www.facebook.com/ESWindows/,not available,not available,not available,not available,not available,not available,none identified
fenestration,Cascade Windows,Cornerstone Building Brands,Spokane Valley,WA,USA,1989,subsidiary,vinyl windows and patio doors,WinPro Series;Cascade Series;folding doors;multi-slide doors;corner doors,Low-E;dual pane;warm edge spacer,vinyl,new construction residential;remodeling;western US,Energy Star;NFRC certified;custom configurations,not available,not available,6,Spokane Valley WA;Salt Lake City UT;Tualatin OR;Phoenix AZ;Woodland CA;Loveland CO,not available,AAMA;NFRC,NFRC certified;AAMA certified;Energy Star,36,not available,not available,mid,no,authorized dealer network,not available,509-928-2295,not available,not available,"10507 E Montgomery Drive, Spokane Valley WA 99206",https://cascadewindows.com,https://cascadewindows.com/support/contact-us.php,yes,not available,not available,https://www.linkedin.com/company/cascade-windows,not available,not available,not available,not available,not available,not available,not available,Randal Emerson,not available,none identified
fenestration,VPI Quality Windows,JELD-WEN Holding,Spokane,WA,USA,1989,subsidiary,commercial vinyl windows and patio doors,Endurance;Marathon;Bellevue;Synergy series;steel-reinforced polymer,Low-E;dual pane;tempered,vinyl with steel reinforcement,mid- and high-rise multi-family;hospitality;commercial;institutional,custom large punched opening designs;steel-reinforced polymer for high-rise applications,not available,not available,2,Spokane WA;Statesville NC,not available,AAMA;NFRC,AAMA;NFRC;Energy Star,36,not available,One Rangers Way;The Reserve at Lone Tree,mid,no,authorized dealer network,not available,800-634-1478,sales@vpiwindows.com,info@vpiwindows.com,"3420 East Ferry, Spokane WA 99202",https://www.vpiqualitywindows.com,https://www.vpiqualitywindows.com/contact-us/,yes,not available,not available,https://www.linkedin.com/company/vpi-quality-windows,not available,not available,not available,https://www.instagram.com/vpiqualitywindows_usa,not available,not available,not available,not available,not available,none identified
fenestration,Carolina Windows and Doors,not available,Greenville,NC,USA,1984,family-owned,custom vinyl and aluminum windows and doors,entry doors;patio doors;sunrooms;vinyl siding;metal roofing;security doors,not available,vinyl;aluminum,residential;home improvement,custom-built North Carolina manufacturing;weather-stripped windows;condensation resistant,not available,not available,1,Greenville NC,not available,not available,Qualified Remodelers Top 500,41,not available,not available,mid,no,direct sales,not available,252-756-2585,contact@cwdnc.com,contact@cwdnc.com,"3203 S Memorial Drive, Greenville NC 27834",https://www.cwdnc.com,https://www.cwdnc.com/contact,yes,phone,not available,not available,not available,not available,https://www.facebook.com/cwdnc/,not available,not available,not available,not available,not available,not available,none identified
fenestration,HK Windows,not available,Morrisville,NC,USA,2006,private,vinyl new construction and replacement windows,single hung;double hung;sliding;casement,Low-E;dual pane,vinyl,residential new construction;replacement;distributor,Energy Star certified;Chelsea Building Products extruded profiles,not available,not available,1,Morrisville NC,not available,not available,Energy Star,19,not available,not available,budget,no,distributor network,not available,919-544-5187,not available,not available,"5101 Nelson Rd Suite 100, Morrisville NC 27560",http://www.hkwindows.net,not available,yes,phone,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,not available,none identified
